Ship Date,Profit
5/16/2013,0.63
9/28/2014,1.02
8/29/2011,0.3261
10/28/2014,-5.904
5/30/2013,-0.8532
3/7/2011,3.4048
8/15/2011,5.434
6/28/2014,0.5904
11/26/2013,5.0112
9/15/2013,6.9372
4/22/2013,6.2856
12/20/2014,1.7901
10/17/2012,5.652
3/29/2013,1.5066
3/24/2012,4.8924
4/10/2012,-3.2175
11/19/2014,4.2336
10/26/2011,12.2715
8/14/2011,2.691
4/17/2012,10.104
9/29/2012,1.8522
11/1/2011,4.0338
11/24/2012,8.01
3/17/2013,-29.472
8/18/2012,0.93
8/19/2014,-10.908
12/1/2011,0.75
11/11/2011,4.14
3/22/2014,-15.498
6/4/2013,4.41
8/18/2012,2.97
11/26/2011,11.4
8/18/2014,3.21
11/22/2013,2.97
9/12/2013,5.43
7/20/2012,6.66
6/15/2012,-9.48
9/29/2013,-7.254
8/30/2014,-4.404
6/13/2012,1.44
6/13/2014,7.16
12/3/2014,4.16
5/18/2013,0.396
3/11/2011,2.04
8/5/2012,-4.992
12/26/2013,0.78
7/26/2012,-2.456
11/4/2013,1.32
5/13/2013,6.84
11/26/2014,77.22
6/21/2011,-14.52
1/16/2014,3.78
8/16/2011,4.44
12/30/2013,4.77
9/15/2014,-6.33
12/19/2011,-6.06
3/5/2012,23.94
1/21/2014,9.54
10/9/2013,3.18
7/28/2014,0.36
10/28/2013,3.96
8/11/2014,-12.5226
2/11/2014,0.99
1/13/2013,-3.033
4/6/2013,0.3906
3/27/2012,-1.35
1/15/2011,-5.6826
4/30/2012,0.432
11/15/2014,2.37
2/10/2012,1.056
12/4/2014,6.6465
4/14/2013,6.9864
7/3/2013,6.615
11/13/2013,6.2244
3/23/2014,9
4/24/2014,-9.223
9/28/2011,6.47
10/9/2011,13.7428
12/14/2013,1.5426
4/15/2013,8.6016
9/26/2012,6.862
7/9/2011,10.92
3/21/2011,6.3504
7/19/2014,2.132
3/15/2011,2.0748
10/4/2012,3.0338
8/24/2011,-1.8126
1/8/2013,5.346
11/16/2014,7.02
9/30/2013,-142.236
4/24/2011,1.59
4/14/2012,3.21
1/20/2014,1.23
12/30/2014,-14.586
2/25/2011,4.05
7/30/2011,16.05
6/23/2013,8.16
4/11/2013,2.73
9/27/2014,3.45
3/30/2012,-12.372
11/12/2013,5.1
4/2/2011,2.52
8/11/2014,2.37
1/6/2014,2.1
8/14/2011,-10.56
12/19/2014,-16.944
11/22/2014,4.65
10/30/2014,10.86
3/3/2014,-10.188
9/5/2012,4.89
8/28/2012,-35.52
4/15/2012,0.88
9/27/2014,-5.484
6/22/2012,-0.564
1/19/2014,3.8
10/13/2011,2.48
3/15/2012,0.2
10/6/2014,4.56
4/22/2013,-3.288
11/28/2014,-0.012
3/30/2013,4.32
12/7/2014,7.74
11/25/2014,2.46
4/4/2011,9.06
7/9/2012,13.203
1/16/2013,-14.76
3/21/2012,1.425
10/6/2014,-1.236
8/27/2013,1.26
4/28/2014,10.8
12/3/2012,9.9
6/4/2012,4.26
12/27/2014,9.918
9/30/2011,-3.42
6/24/2013,-4.248
7/31/2012,2.3232
11/12/2014,7.4872
2/22/2013,3.5752
6/9/2014,5.616
7/8/2014,5.5177
12/13/2014,5.7312
7/15/2014,7.9128
4/27/2011,7.8176
11/9/2013,2.0748
2/13/2012,1.7608
10/4/2014,1.0114
3/31/2011,2.94
4/25/2014,3.546
11/13/2014,-11.355
11/23/2011,-14.424
7/5/2013,8.16
12/25/2013,1.05
3/22/2014,2.85
9/29/2012,3.18
12/14/2012,-16.848
11/15/2013,-3.948
11/13/2013,3.36
8/29/2014,0
7/1/2014,0
12/25/2014,9.33
5/19/2011,-9.948
11/27/2011,-8.376
12/8/2013,-27.9
8/16/2014,11.04
6/30/2012,14
2/12/2013,2.58
6/28/2014,1.496
3/28/2014,-9.216
5/5/2014,-5.112
9/29/2014,14.08
4/23/2012,-2.22
11/7/2012,3.06
3/24/2013,8.2
5/12/2014,1.34
9/24/2011,1.452
6/30/2014,6.84
11/10/2013,0.3
8/20/2013,-3.21
7/1/2011,-17.325
11/15/2014,12.39
9/5/2014,10.26
8/30/2012,11.76
9/22/2014,-2.1
8/21/2012,2.46
10/22/2013,1.26
6/23/2011,6.48
8/7/2012,-8.22
3/5/2011,4.266
4/21/2011,0.324
5/28/2013,-7.608
7/17/2011,2.7956
6/25/2013,5.4432
12/25/2013,6.939
11/17/2011,0.8856
12/27/2012,4.9648
12/10/2014,3.1806
5/31/2011,3.1806
12/26/2014,-22.144
9/30/2014,-11.418
10/24/2012,6.0876
12/30/2011,-8.4728
3/17/2014,-3.462
4/27/2014,3.3534
4/22/2013,4.4892
11/20/2014,9.9296
10/4/2013,3.57
1/21/2011,-14.754
8/10/2014,4.2
7/16/2012,-6.678
9/6/2014,-10.83
10/26/2014,3.27
11/3/2014,-30.486
3/7/2011,10.02
11/17/2014,0.87
9/6/2011,6.48
10/24/2012,1.26
1/7/2014,-7.032
3/5/2014,-7.671
7/4/2011,-5.136
12/3/2012,4.26
10/25/2011,-52.8
6/6/2014,2.44
10/19/2014,1.96
7/10/2013,0
7/13/2012,1.4
2/19/2013,-7.09
6/12/2014,1.96
7/6/2014,5.88
10/23/2013,7.1
4/30/2014,3.18
8/31/2013,5.76
6/24/2012,-9.87
6/27/2014,-4.512
7/30/2012,-12.285
12/13/2014,-18.18
6/8/2013,4.95
4/22/2014,5.9316
6/19/2014,-29.79
10/13/2012,11.07
11/18/2012,6
11/29/2014,-5.7465
12/2/2014,17.73
9/16/2014,11.703
1/5/2013,-11.439
10/27/2014,2.0088
4/20/2014,3.5022
8/16/2013,5.334
8/19/2013,4.1748
7/9/2013,4.995
9/10/2014,-6.0237
2/21/2014,2.7846
4/3/2012,1.4456
11/11/2012,-12.9168
7/15/2011,6.398
6/23/2013,3.7412
8/20/2012,3.6288
6/9/2011,4.0456
6/22/2011,-6.0324
8/17/2014,12.4416
6/27/2012,1.68
1/31/2011,-5.538
6/9/2012,-9.942
2/26/2013,0
9/19/2011,4.98
7/25/2014,-3.306
11/23/2012,4.08
9/29/2011,6.84
11/13/2011,-12.264
1/2/2015,7.98
9/20/2014,13.92
9/25/2013,4.88
5/2/2012,-5.264
4/17/2011,4.68
1/21/2013,3.84
12/22/2011,1.068
5/22/2012,-1.384
10/7/2014,1.3
6/12/2012,3.02
3/13/2013,11.52
5/20/2013,-13.896
9/29/2013,-5.31
5/21/2013,5.94
8/5/2012,-1.53
9/22/2014,3.42
6/19/2012,9.87
4/30/2014,7.92
9/10/2011,10.26
1/19/2013,71.28
5/6/2014,4.98
2/28/2014,-10.485
12/31/2011,13.14
11/13/2013,10.29
1/6/2014,4.71
6/9/2014,-15.5151
6/26/2011,2.88
1/17/2012,2.082
10/16/2013,-4.728
11/9/2014,-1.374
5/7/2014,-9.264
9/22/2013,7.668
2/18/2012,6.4128
7/26/2014,6.8714
6/16/2012,10.7892
9/9/2014,2.726
4/24/2013,3.7236
3/31/2014,6.93
5/17/2013,5.8604
4/25/2014,-6.188
7/18/2011,-2.249
9/19/2013,7.056
1/31/2014,5.6832
9/18/2011,2.14
5/22/2012,5.3214
6/16/2012,6.8768
9/30/2011,11.1024
7/20/2012,2.1402
10/7/2014,3.96
10/17/2012,-3.228
10/25/2012,6.81
12/1/2014,2.97
7/13/2013,-11.982
10/22/2014,4.02
6/16/2013,2.1
9/24/2014,7.02
11/12/2014,4.41
9/15/2011,-32.004
5/27/2013,-30.48
9/21/2014,2.82
10/6/2013,4.08
6/13/2014,2.64
12/12/2011,6.3
12/14/2014,8.04
5/5/2014,2.82
9/18/2011,1.26
7/29/2012,0.3
11/27/2012,-7.5
1/15/2013,7.92
3/25/2014,3.52
12/28/2011,5.58
11/25/2014,7.26
11/7/2013,5.84
11/6/2014,4.32
11/24/2014,-4.264
11/25/2013,4
8/5/2012,-6.4
7/26/2014,-15.852
5/2/2012,3.3
1/14/2014,0.48
12/5/2011,3.6
7/16/2011,-3.84
11/14/2012,4.08
9/12/2013,-3.96
12/23/2014,1.89
5/23/2011,0.42
10/16/2014,0
4/22/2011,2.88
9/12/2011,-2.4174
8/30/2014,4.35
6/19/2014,-0.7566
11/8/2014,3.9078
9/15/2013,2.0358
5/5/2012,-18.8728
7/17/2013,1.4672
1/9/2011,4.2717
3/8/2011,4.5954
5/17/2013,2.9592
3/22/2012,2.7036
11/30/2011,0
11/28/2013,-2.8272
7/18/2014,-7.2589
6/5/2014,3.99
1/19/2014,-6.6278
9/9/2013,5.8696
9/20/2011,7.0218
3/25/2012,6.03
5/13/2014,-3.732
11/13/2012,4.95
10/6/2011,1.59
7/8/2013,0.36
12/26/2013,0.15
2/12/2014,-24.918
3/12/2014,6.54
9/12/2013,5.28
10/1/2013,2.91
4/19/2014,-5.604
5/23/2014,2.61
7/1/2014,8.46
10/27/2012,1.89
1/30/2014,0.24
6/22/2013,3.87
8/24/2012,7.08
6/17/2013,-3.828
9/27/2013,0.9
8/8/2011,0.98
7/12/2011,4.64
1/4/2014,-6.612
9/13/2011,4.116
5/14/2014,9.6
9/18/2014,6.6
9/27/2014,1.36
4/11/2011,0.28
11/1/2014,-16.432
12/31/2014,-5.46
12/31/2014,-22.026
5/29/2011,4.56
1/13/2014,24.84
8/21/2012,12.6
8/31/2013,-3.69
11/22/2014,-1.452
2/13/2011,-7.725
6/20/2013,4.344
10/29/2013,4.92
1/3/2013,-16.2432
1/14/2012,-0.3
5/8/2012,-8.676
6/5/2013,-11.9616
11/12/2014,8.88
8/18/2013,-8.2368
7/2/2011,1.64
4/24/2014,7.2576
12/29/2014,4.8519
1/2/2012,5.778
8/1/2013,-1.476
8/8/2014,2.8884
9/29/2014,7.2576
8/4/2013,9.198
12/18/2012,5.1816
2/22/2014,7.3451
12/24/2014,8.3754
6/24/2012,15.8496
9/11/2014,-5.215
6/1/2014,6.2208
11/23/2014,-39.912
5/13/2014,-18.756
8/27/2014,4.62
3/17/2014,-17.619
4/27/2013,2.7
1/4/2015,18
1/2/2015,5.46
6/9/2011,-35.28
5/29/2012,-28.5
11/15/2014,0
11/23/2012,3.51
4/5/2014,3.3
10/30/2012,-130.686
12/25/2011,-28.23
8/29/2013,-6.105
9/18/2013,-23.133
11/12/2014,2.94
3/23/2011,-27.84
11/27/2012,4.32
2/27/2013,5.1
6/18/2012,5.22
6/17/2013,3.96
6/12/2011,-8.052
5/27/2013,12.21
7/26/2013,-12.648
3/9/2012,-1.12
11/30/2013,4.44
11/17/2014,-2.892
7/2/2012,4.1
8/10/2013,5.22
6/5/2013,-2.184
9/30/2013,8.6
9/20/2011,2.4
4/13/2013,-10.656
9/14/2014,5.92
11/17/2014,0.648
12/1/2011,-0.56
3/18/2013,1.62
10/28/2012,2.97
11/9/2013,-27.186
3/5/2011,3.18
4/1/2012,8.4
12/19/2014,-1.755
6/18/2013,2.73
11/10/2012,7.38
11/1/2011,-9.4545
12/3/2011,5.58
8/16/2011,2.142
9/21/2014,-9.57
10/27/2014,-9.93
8/26/2013,9.57
9/1/2014,7.866
6/7/2014,4.86
12/2/2012,-2.49
6/17/2012,2.637
10/4/2013,-3.7884
11/28/2013,-2.7
3/8/2012,-6.024
7/28/2014,17.475
5/27/2013,-1.026
2/19/2011,3.3
12/29/2014,-6.219
12/7/2013,3.024
4/25/2011,5.5755
6/1/2012,6.003
6/19/2014,9.3296
12/20/2013,3.2472
4/17/2013,6.2208
12/19/2013,6.715
5/7/2014,-7.3232
9/23/2012,1.043
12/20/2013,6.7252
10/6/2012,-5.412
7/21/2012,1.6128
7/23/2013,1.2672
2/25/2011,-2.5248
10/21/2014,2.502
11/26/2014,0.1744
8/6/2011,-19.344
12/16/2014,7.14
9/15/2014,4.17
8/31/2011,6
8/21/2011,-13.698
10/29/2013,2.55
1/22/2012,3.78
12/11/2012,-22.068
4/7/2013,0
9/16/2012,-4.608
9/1/2012,0.48
5/21/2013,0.36
4/20/2012,-26.736
10/28/2014,6.24
9/27/2013,8.1
11/28/2013,-2.392
7/24/2011,-5.216
11/14/2014,-14.02
6/5/2013,7.68
12/31/2011,6.84
12/14/2013,11.44
6/5/2014,-8.64
4/29/2014,5.912
12/19/2014,11.08
10/16/2012,-5.172
12/29/2013,2.652
12/30/2012,3.96
4/15/2012,6.52
4/5/2013,3.08
8/25/2013,7.58
11/18/2013,3.16
2/3/2012,2.82
8/25/2014,3.18
1/5/2014,4.05
1/25/2014,44.01
12/25/2011,16.8
11/1/2014,3.42
5/21/2013,6.18
2/17/2013,3.18
1/6/2014,-13.14
4/21/2011,-6.72
6/11/2014,48.42
5/8/2012,11.0508
8/13/2011,3.36
11/5/2012,-62.19
4/15/2013,-2.442
1/2/2015,-8.6916
11/27/2013,-4.608
9/1/2012,9.2232
4/8/2014,6.5286
4/2/2012,5.4432
3/30/2012,0.5244
9/15/2013,-7.7748
12/4/2013,-5.6994
7/10/2012,-2.244
4/23/2011,3.6022
12/25/2012,5.9904
9/27/2013,1.9176
11/8/2011,3.3756
8/13/2014,11.8272
9/28/2014,6.2208
9/16/2013,3.72
7/16/2011,5.6112
2/8/2014,10.062
2/28/2012,3.8136
11/1/2011,3.6288
10/16/2013,0.668
12/11/2013,6.432
1/9/2014,4.83
12/21/2013,19.74
1/2/2015,2.82
9/2/2013,5.52
3/16/2012,2.16
8/1/2013,3.78
12/22/2012,29.7
11/18/2012,-3.582
1/29/2014,0
12/3/2014,3.87
9/10/2012,-6.192
1/9/2014,2.1
1/3/2012,5.82
2/17/2012,7.92
5/11/2014,-1.794
12/29/2013,-17.115
4/6/2014,-2.632
6/20/2011,3.48
7/23/2013,-5.056
6/22/2014,8.08
10/8/2013,0
10/14/2014,8.16
12/24/2013,1.88
4/7/2014,-3.016
11/4/2012,5.46
10/24/2014,0.264
8/12/2014,4.4
8/24/2011,-6.02
5/10/2013,0.92
5/11/2012,-6.57
3/19/2014,-7.788
11/25/2014,0.63
4/10/2014,3.96
10/28/2013,7.56
1/6/2013,1.68
9/7/2014,3.594
10/4/2014,-12.996
10/16/2011,-1.902
8/16/2014,-1.44
8/18/2013,9.48
10/3/2014,12.48
7/18/2012,-5.22
8/19/2013,-7.3665
10/31/2013,7.638
4/16/2013,-3.1032
4/30/2014,3
6/24/2011,4.0768
7/9/2012,4.0338
11/26/2014,11.5836
11/30/2013,-2.6208
6/16/2014,5.4332
11/16/2013,2.7944
10/29/2014,-6.54
12/31/2011,2.9646
1/6/2014,2.2288
12/12/2012,5.1012
11/19/2013,3.9144
1/28/2011,0
9/21/2014,0.9
8/25/2014,-2.958
2/24/2012,2.94
5/13/2014,-7.584
10/4/2013,7.14
8/12/2013,-42.417
6/12/2013,15.9
11/12/2013,0.39
2/27/2013,2.19
8/10/2014,25.02
8/2/2013,1.65
2/22/2014,0.84
11/14/2013,0.36
7/27/2014,-10.992
2/20/2011,12
12/19/2013,3.99
9/10/2014,2.1
11/17/2013,3.33
8/8/2013,4.05
6/17/2013,-11.292
7/18/2011,-1.08
6/13/2012,-5.616
8/14/2013,6
11/14/2014,-19.02
9/28/2013,9.6
4/5/2014,1.908
11/11/2012,-2.568
7/27/2011,-11.184
3/14/2014,3.06
6/6/2013,-11.644
6/12/2012,5.76
8/24/2014,5.988
2/3/2013,10.26
2/2/2013,-7.32
5/29/2013,2.73
12/26/2014,5.55
9/11/2014,0.09
11/21/2011,-4.8654
4/15/2013,-3.474
6/17/2013,3.8088
10/3/2014,3.78
6/25/2014,-0.954
5/27/2012,0.1071
12/21/2013,-22.176
12/9/2012,1.2006
6/18/2012,5.1072
9/11/2014,2.245
11/27/2011,10.5072
11/29/2012,1.476
12/4/2011,3.9609
7/5/2012,1.7591
12/20/2014,6.2208
9/17/2012,6.048
8/31/2014,0.372
3/22/2014,3.21
6/12/2013,2.79
12/21/2012,0.2016
10/29/2014,-15.1311
12/3/2011,1.4224
11/28/2014,4.176
1/26/2011,9.2928
3/8/2011,5.3392
3/21/2011,-25.737
8/8/2011,9.116
10/22/2011,-14.7594
6/20/2012,-4.4946
12/14/2014,-9.9705
6/11/2014,-3.504
9/15/2013,3.4686
11/27/2012,-67.617
10/22/2012,8.7906
11/1/2013,12.6077
3/17/2013,-20.724
11/25/2013,-11.58
12/14/2013,-11.7
12/22/2012,4.26
4/28/2014,4.62
9/16/2012,-13.716
6/19/2013,-16.446
9/20/2014,18.72
9/16/2014,-10.68
10/2/2014,3.12
9/1/2014,-12.015
1/28/2011,-3.84
9/29/2013,4.02
2/19/2013,-15.075
5/13/2013,-1.548
11/28/2011,-1.856
5/27/2014,7.448
2/4/2013,-0.656
9/9/2014,7.44
2/3/2014,1.34
4/15/2012,1.08
12/20/2012,-21.608
10/13/2012,-6.8
12/7/2012,-78.208
3/12/2014,12.56
10/1/2013,-4.14
10/29/2012,-8.344
12/26/2011,4.4
5/28/2011,10.26
5/31/2013,-0.704
7/5/2011,3.72
3/30/2013,6.6
11/4/2011,1.12
12/14/2011,12.72
8/9/2014,2.34
2/28/2011,-60.408
7/4/2013,8.04
2/7/2011,4.2
1/1/2012,-4.23
1/16/2013,-6.12
2/17/2014,7.11
4/12/2011,0.72
12/27/2013,2.562
5/8/2012,1.3881
12/7/2012,2.226
12/28/2013,-15.951
4/12/2012,-1.38
2/5/2012,16.1504
9/4/2012,1.6038
12/28/2012,1.5795
8/5/2011,5.9211
5/31/2013,9.2928
12/13/2013,-9.5018
10/5/2011,-0.0895
3/31/2014,2.14
4/3/2013,6.74
8/25/2011,1.0269
4/17/2013,8.12
9/25/2013,4.1832
11/16/2011,5.778
12/20/2013,4.6305
12/25/2012,3.9474
9/19/2013,8.4528
5/7/2014,7.065
11/19/2014,3.363
6/15/2014,-6.8634
10/26/2013,4.98
8/23/2011,1.59
5/13/2014,-12.744
12/18/2013,4.08
8/21/2012,4.65
9/3/2012,1.26
9/5/2014,0.66
4/26/2013,2.82
3/31/2013,8.22
12/15/2014,8.46
3/17/2014,-23.964
12/28/2014,-19.128
12/10/2012,-6.105
9/10/2014,3.54
12/2/2012,2.28
11/22/2012,5.25
9/15/2012,7.29
10/22/2012,-7.21
11/19/2012,5.44
3/30/2012,0.88
10/29/2013,-12.78
6/24/2014,3.78
6/12/2013,9.4
2/28/2013,-4.02
10/26/2014,3.42
6/19/2012,-4.785
12/15/2013,3.96
3/19/2014,-7.89
11/24/2011,-4.9158
5/28/2012,-1.2747
11/16/2014,-1.26
12/28/2011,-11.865
11/5/2013,2.04
1/3/2014,-2.532
10/3/2013,5.1792
2/22/2011,-13.93
12/15/2012,3.6156
11/16/2011,5.8604
9/10/2013,-7.3255
7/4/2013,6.4206
11/15/2013,7.3834
5/27/2012,-52.9584
4/30/2014,0.6672
12/4/2014,5.7568
11/8/2011,9.63
11/13/2011,2.0228
9/27/2013,4.0338
3/16/2014,12.4752
9/20/2014,-3.3894
8/19/2014,4.797
7/28/2014,20.5764
10/9/2013,2.6028
8/25/2011,5.6644
10/22/2012,15.599
8/25/2011,9.2552
11/10/2014,-24.192
3/9/2014,-7.284
8/22/2013,5.01
8/8/2013,2.37
8/14/2013,-11.118
9/21/2012,-6.948
9/24/2014,0.75
11/28/2014,-183.336
7/3/2012,4.26
12/1/2011,-14.688
6/11/2011,-25.818
6/18/2012,150.36
8/13/2012,6.24
8/24/2011,1.296
9/11/2011,-3.64
6/27/2014,5.78
2/4/2012,3
9/28/2011,4.84
4/4/2013,-6.62
10/27/2013,-4.408
10/10/2011,-13.408
8/10/2013,-9.45
1/11/2014,10.26
7/28/2014,-15.39
6/30/2014,-44.04
7/20/2014,1.68
12/3/2011,-5.88
6/27/2013,-2.22
8/16/2012,-13.4478
5/20/2013,4.62
6/30/2013,9.312
10/2/2014,-8.97
11/9/2013,17.364
11/17/2012,-8.13
6/18/2013,-4.65
12/4/2013,0.21
11/13/2012,-3.06
9/10/2014,-5.184
5/11/2014,-7.038
5/19/2014,-3.168
11/25/2013,-17.248
3/16/2011,2.288
3/22/2014,-22.0416
9/23/2012,5.4896
1/3/2014,3.6288
12/16/2012,1.148
9/7/2014,2.224
7/23/2013,4.4712
5/16/2013,2.3868
8/26/2012,2.5056
6/2/2012,2.9808
11/11/2011,2.01
12/12/2013,-4.086
8/28/2014,-8.892
9/6/2014,-25.278
11/22/2012,3.81
6/17/2011,2.76
6/23/2014,0.51
11/13/2012,16.08
8/21/2013,8.46
7/14/2014,-17.985
2/28/2013,8.37
3/11/2014,4.26
11/13/2012,4.56
11/17/2012,5.88
6/10/2011,4.1
6/14/2011,17.2
11/23/2013,4.96
12/7/2012,1.6
9/12/2014,20.1
12/4/2014,0.46
10/22/2012,1.92
5/2/2014,3.66
12/6/2014,-5.085
8/6/2014,2.28
6/3/2012,-0.84
1/9/2011,-1.05
4/11/2014,4.68
9/28/2014,7.14
4/1/2014,8.28
10/28/2013,-10.536
1/14/2013,1.2624
3/5/2013,5.544
2/16/2014,81.99
9/7/2012,-2.37
11/21/2011,-5.7264
1/24/2012,0.216
8/27/2011,1.652
11/27/2014,11.076
6/16/2013,9.936
11/8/2013,2.3814
3/24/2011,5.7072
9/19/2012,6.2208
7/10/2012,-5.784
9/22/2014,4.2717
2/15/2014,-32.48
11/19/2012,1.323
5/10/2011,3.9498
1/8/2012,3.6288
8/7/2013,3.9771
9/12/2014,1.8872
11/18/2013,2.808
3/11/2012,1.6704
7/13/2013,6.2208
1/6/2014,-22.6842
8/16/2011,-1.041
11/15/2012,1.4136
5/14/2013,-20.4352
8/29/2014,11.2308
2/1/2014,0
8/13/2014,0.3
11/25/2011,-15.84
2/13/2013,-4.98
12/9/2012,-10.758
2/12/2014,-13.176
9/29/2013,-10.152
8/22/2014,5.4
9/3/2014,2.94
6/13/2014,5.04
1/30/2012,1.86
6/17/2013,3.9
9/25/2011,1.11
11/11/2012,-15.168
6/12/2012,-33.012
12/26/2012,-10.488
1/10/2012,3.72
6/17/2014,1.54
6/5/2013,-7.92
9/19/2014,3.12
4/20/2014,6.36
6/12/2012,3.12
10/22/2011,1.68
6/5/2013,3
1/15/2011,1.76
8/31/2014,0
5/18/2013,1.812
12/29/2014,2.1
8/30/2014,-2.385
4/9/2012,14.13
8/13/2014,-23.22
12/29/2013,-0.99
11/10/2013,2.88
3/31/2011,1.614
6/16/2013,2.4
1/24/2013,3.24
7/28/2013,9.6
2/22/2012,3.99
1/12/2011,5.46
12/10/2014,7.83
6/23/2012,-0.51
11/2/2012,-2.436
3/9/2014,-1.866
12/8/2012,3.36
1/4/2015,4.5188
10/9/2012,1.5008
11/5/2012,6.2192
6/9/2012,2.632
5/2/2014,9.3564
9/27/2013,7.7
5/28/2013,3.6288
4/11/2014,8.49
9/30/2011,2.3686
2/10/2013,7.2177
12/11/2014,1.5588
12/15/2011,5.8233
11/6/2013,-3.465
12/25/2011,7.9488
11/1/2013,3.2832
12/15/2013,3.1104
4/26/2014,0.48
8/28/2014,8.58
11/24/2011,2.97
5/26/2012,9.24
9/2/2013,4.32
11/18/2012,-4.542
11/22/2013,4.92
10/3/2014,1.86
1/29/2014,-12.912
3/26/2014,-4.368
4/22/2011,-5.85
4/13/2012,-7.377
4/5/2014,-5.472
10/6/2013,0.75
8/21/2011,1.35
12/23/2014,3.06
1/5/2013,0.45
6/23/2014,-6.948
10/13/2012,-18.36
9/22/2013,9.2
11/19/2013,-4.66
11/26/2013,-4.956
10/4/2014,-1.256
3/16/2013,3.08
12/16/2014,-6.424
12/27/2011,7.44
5/30/2013,3.08
12/17/2013,2.48
6/25/2011,8.08
5/15/2014,3.36
12/11/2012,-2.43
6/2/2012,6.24
12/26/2011,-5.655
5/4/2012,3.96
12/30/2013,3.882
8/18/2014,1.08
5/29/2014,-4.4472
10/19/2013,101.22
10/27/2014,-3.675
10/7/2012,-0.03
5/31/2014,4.74
12/31/2014,-2.01
12/7/2014,1.26
5/28/2013,-1.386
11/29/2014,2.5707
5/14/2012,1.2528
11/10/2012,3.431
12/1/2014,3.7236
11/3/2012,-0.7128
3/23/2014,3.4357
12/31/2012,3.3408
5/20/2013,-7.612
7/8/2011,-6.867
9/29/2013,6.3744
11/10/2011,8.8176
9/25/2014,4.8546
11/25/2014,4.5188
6/3/2013,6.1548
1/26/2014,4.914
7/11/2012,4.2717
1/5/2014,-13.58
6/19/2012,1.9926
11/19/2012,4.08
9/14/2014,4.56
7/2/2011,5.46
10/30/2014,39.36
4/9/2011,3.21
1/29/2014,-6.81
12/23/2012,-11.202
5/29/2012,-6.984
10/11/2013,10.44
5/4/2014,-21.69
8/27/2014,0.66
8/14/2013,8.04
1/31/2011,4.83
9/10/2012,1.86
5/17/2014,4.08
6/11/2011,2.64
8/3/2014,-22.05
7/7/2013,3.63
9/23/2014,-23.964
6/5/2014,2.37
4/28/2011,6.69
1/1/2014,-7.392
10/12/2011,-8.448
11/26/2014,-8.152
11/27/2014,1.86
10/1/2012,3.4
7/26/2014,133.6
12/3/2013,-8.136
11/23/2013,1.44
4/13/2013,-21.744
4/28/2011,7.32
7/4/2011,-2.016
12/7/2012,5.49
8/10/2013,1.23
11/19/2014,-3.825
1/23/2012,6.12
11/26/2014,10.32
12/13/2014,0.84
12/2/2011,1.26
8/9/2014,13.5
10/31/2014,4.2273
12/24/2012,0.108
12/27/2014,-12.951
3/13/2013,2.61
10/13/2014,1.95
3/23/2013,2.7045
4/16/2013,1.725
9/24/2014,2.3814
11/4/2013,6.5688
9/8/2013,3.666
12/15/2012,4.5816
4/25/2012,6.2208
11/13/2013,-3.312
8/8/2012,2.2302
11/24/2011,3.89
4/21/2013,3.2868
11/16/2011,7.128
10/4/2013,9.534
11/20/2014,10.788
1/2/2015,-2.3904
5/31/2012,7.8936
6/9/2014,3.7408
2/15/2013,2.0748
8/26/2014,7.11
2/11/2013,0.24
2/12/2014,-6.144
6/28/2014,4.62
12/28/2014,-16.08
7/2/2014,4.26
6/21/2013,0.27
5/27/2012,1.95
11/11/2013,4.2
9/17/2011,4.32
12/23/2013,2.4
10/29/2012,2.16
9/29/2013,7
5/4/2012,1.24
10/7/2014,0.24
10/26/2012,1.908
6/18/2013,0.2
5/14/2011,3.48
12/8/2014,-0.128
11/22/2011,3.48
11/2/2011,6.04
2/17/2013,0.84
12/31/2012,2.2
9/3/2013,6
8/15/2013,9.66
8/13/2011,2.37
11/13/2012,4.68
9/22/2014,24.12
10/16/2014,0.63
9/30/2014,-1.98
12/9/2012,-8.19
6/8/2014,-2.685
7/26/2013,0.27
2/3/2013,3.3
6/6/2012,3.66
10/29/2014,-1.3221
1/21/2013,2.82
12/13/2011,-8.667
8/30/2011,-0.531
12/16/2012,5.49
6/15/2012,-10.3647
3/9/2013,-0.0138
1/2/2013,0.63
2/14/2014,1.575
6/16/2013,0.93
3/12/2012,-17.688
12/9/2013,0.972
6/28/2014,2.043
7/15/2011,7.056
11/21/2011,7.78
11/18/2011,6.36
7/27/2011,4.5008
7/14/2012,5.6994
10/20/2014,2.7664
12/31/2013,2.5578
1/1/2015,1.9224
9/1/2011,4.0584
9/14/2011,4.7236
10/13/2012,-8.5974
12/31/2012,6.7068
9/26/2012,4.2
1/26/2014,0.8856
12/24/2011,4.08
6/29/2011,-32.823
1/20/2013,0.99
8/1/2013,5.07
2/24/2012,-2.748
9/1/2012,3.36
11/15/2013,-7.344
7/15/2014,-18.792
4/29/2014,3.78
12/30/2012,-31.68
12/6/2014,4.92
9/30/2013,4.8
8/4/2014,-1.692
12/24/2011,4.11
8/21/2011,3.42
5/20/2013,0.51
6/7/2014,-1.866
7/7/2014,-14.463
1/1/2014,-10.002
8/16/2014,5.82
12/3/2011,-0.68
7/14/2014,7.32
10/2/2013,-5.9
11/30/2013,0.4
4/26/2012,12.8
6/12/2014,7.2
3/9/2012,-0.6
10/11/2013,-0.288
10/2/2014,2.18
5/25/2013,3.92
1/16/2012,-6.18
7/6/2014,-14.952
